recipient_id,customer_id,campaign_id,response_status,response_date
2894,756,6,Signed up,2021-06-16 18:22:12.743167
2895,756,6,Participated,2021-07-23 05:02:43.585047
2896,756,6,Participated,2021-08-17 00:11:40.861273
2897,756,6,Participated,2021-08-21 09:37:51.273447
2898,756,6,Unsubscribed,2021-08-24 06:41:10.702373
2899,785,6,Signed up,2021-05-22 17:27:03.389076
2900,785,6,Participated,2021-06-02 15:33:34.813061
2901,785,6,Unsubscribed,2021-07-19 18:48:43.869892
2902,182,6,Signed up,2021-03-30 21:36:48.047124
2903,182,6,Participated,2021-07-21 03:41:30.480843
2904,182,6,Participated,2021-08-11 10:39:38.541721
2905,182,6,Participated,2021-08-22 11:51:07.984539
2906,182,6,Unsubscribed,2021-08-25 00:03:16.266667
2907,245,6,Signed up,2021-07-18 18:59:09.360542
2908,245,6,Unsubscribed,2021-08-24 17:35:31.199277
2909,631,6,Signed up,2021-05-04 14:39:07.696905
2910,631,6,Unsubscribed,2021-06-16 13:07:06.102718
2911,96,6,Signed up,2021-03-17 09:04:48.232137
2912,96,6,Unsubscribed,2021-08-05 02:38:35.796195
2913,80,6,Signed up,2021-08-02 22:33:33.747485
2914,80,6,Participated,2021-08-10 08:55:08.242005
2915,80,6,Unsubscribed,2021-08-24 05:52:10.550222
2916,110,6,Signed up,2021-03-11 08:47:03.550740
2917,505,6,Signed up,2021-07-11 14:27:23.857990
2918,505,6,Unsubscribed,2021-07-15 12:30:53.179268
2919,10,6,Signed up,2021-06-06 06:42:46.413547
2920,10,6,Unsubscribed,2021-06-09 14:35:31.852788
2921,840,6,Signed up,2021-03-18 10:30:38.769545
2922,840,6,Unsubscribed,2021-05-15 16:42:24.374413
2923,376,6,Signed up,2021-03-23 07:04:01.086640
2924,376,6,Participated,2021-04-25 19:57:26.688830
2925,376,6,Unsubscribed,2021-05-09 18:48:58.745644
2926,976,6,Signed up,2021-06-02 10:11:31.817380
2927,976,6,Unsubscribed,2021-06-27 23:50:52.018970
2928,560,6,Signed up,2021-08-14 04:51:50.967701
2929,560,6,Unsubscribed,2021-08-20 06:09:21.475138
2930,609,6,Signed up,2021-07-05 08:05:14.153320
2931,609,6,Unsubscribed,2021-07-18 13:59:27.970140
2932,75,6,Signed up,2021-06-25 05:28:55.176275
2933,75,6,Participated,2021-07-07 20:53:22.157521
2934,75,6,Participated,2021-08-18 12:07:22.940495
2935,75,6,Unsubscribed,2021-08-22 19:44:13.707473
2936,18,6,Signed up,2021-08-20 21:55:55.496866
2937,18,6,Unsubscribed,2021-08-24 07:38:12.563746
2938,510,6,Signed up,2021-08-08 18:42:51.418246
2939,510,6,Participated,2021-08-22 23:33:48.385160
2940,510,6,Participated,2021-08-26 01:33:50.664132
2941,510,6,Unsubscribed,2021-08-26 04:01:06.764880
2942,259,6,Signed up,2021-07-29 12:55:30.134025
2943,259,6,Participated,2021-08-08 11:41:31.160967
2944,259,6,Participated,2021-08-26 04:30:12.401669
2945,259,6,Participated,2021-08-26 06:49:25.900847
2946,259,6,Unsubscribed,2021-08-26 10:00:59.643651
2947,969,6,Signed up,2021-06-07 17:10:46.942022
2948,969,6,Participated,2021-08-21 07:29:05.299781
2949,969,6,Unsubscribed,2021-08-23 10:27:04.408777
2950,602,6,Signed up,2021-03-03 07:40:19.822482
2951,602,6,Participated,2021-07-18 21:41:32.998571
2952,602,6,Participated,2021-08-15 23:44:39.457871
2953,602,6,Participated,2021-08-16 21:20:08.845319
2954,602,6,Participated,2021-08-21 18:41:09.644178
2955,602,6,Unsubscribed,2021-08-25 10:25:19.475772
2956,434,6,Signed up,2021-06-12 06:18:41.417514
2957,434,6,Unsubscribed,2021-07-05 16:21:52.418141
2958,923,6,Signed up,2021-06-10 10:14:51.986955
2959,923,6,Participated,2021-08-08 15:33:36.383301
2960,923,6,Unsubscribed,2021-08-23 02:13:33.334304
2961,559,6,Signed up,2021-07-22 09:17:25.317984
2962,559,6,Participated,2021-08-17 15:37:34.858136
2963,559,6,Unsubscribed,2021-08-21 02:16:02.002626
2964,112,6,Signed up,2021-03-21 16:22:04.199265
2965,112,6,Unsubscribed,2021-03-31 23:34:46.784260
2966,974,6,Signed up,2021-07-01 04:02:16.271730
2967,974,6,Unsubscribed,2021-08-21 20:02:15.978657
2968,130,6,Signed up,2021-07-14 11:17:51.010814
2969,130,6,Participated,2021-08-03 17:39:40.227532
2970,130,6,Participated,2021-08-12 16:20:53.824701
2971,130,6,Participated,2021-08-24 17:21:50.582786
2972,130,6,Unsubscribed,2021-08-24 21:26:18.344903
2973,986,6,Signed up,2021-07-16 19:33:56.651609
2974,986,6,Unsubscribed,2021-08-22 23:11:43.548366
2975,82,6,Signed up,2021-04-05 10:07:47.392340
2976,82,6,Unsubscribed,2021-04-14 11:52:47.218708
2977,411,6,Signed up,2021-08-01 07:29:18.260394
2978,411,6,Participated,2021-08-07 12:33:09.570328
2979,411,6,Participated,2021-08-13 22:59:40.810224
2980,411,6,Unsubscribed,2021-08-16 09:55:29.158684
2981,207,6,Signed up,2021-05-03 15:46:00.173007
2982,207,6,Unsubscribed,2021-06-02 00:14:38.880925
2983,28,6,Signed up,2021-05-12 02:23:20.137794
2984,28,6,Participated,2021-05-31 17:55:32.074250
2985,28,6,Participated,2021-07-25 11:55:22.933687
2986,28,6,Participated,2021-08-21 03:23:41.869868
2987,28,6,Participated,2021-08-26 13:39:09.879707
2988,28,6,Participated,2021-08-26 13:39:31.439508
2989,28,6,Unsubscribed,2021-08-26 13:53:36.810220
2990,578,6,Signed up,2021-03-20 10:04:45.898426
2991,578,6,Unsubscribed,2021-07-20 13:10:13.967500
2992,988,6,Signed up,2021-04-03 07:44:24.836059
2993,988,6,Participated,2021-08-14 11:40:58.400356
2994,988,6,Unsubscribed,2021-08-15 00:05:29.197042
2995,655,6,Signed up,2021-03-01 01:21:00.273535
2996,655,6,Unsubscribed,2021-03-06 15:39:38.481283
2997,912,6,Signed up,2021-03-16 16:34:31.165189
2998,912,6,Participated,2021-07-06 04:44:49.083154
2999,912,6,Participated,2021-07-24 05:04:12.831906
3000,912,6,Unsubscribed,2021-07-26 23:59:14.676206
3001,832,6,Signed up,2021-05-17 04:03:15.752148
3002,832,6,Unsubscribed,2021-05-23 11:11:17.968819
3003,708,6,Signed up,2021-05-31 01:54:06.852952
3004,708,6,Unsubscribed,2021-07-27 00:43:41.375168
3005,249,6,Signed up,2021-08-10 22:53:08.383612
3006,249,6,Participated,2021-08-21 00:37:54.177459
3007,249,6,Participated,2021-08-22 11:05:28.869100
3008,249,6,Participated,2021-08-23 17:29:01.721992
3009,249,6,Unsubscribed,2021-08-23 22:41:30.130835
3010,836,6,Signed up,2021-03-08 10:29:26.713902
3011,836,6,Participated,2021-06-04 12:55:47.625464
3012,836,6,Participated,2021-06-16 20:08:22.068142
3013,836,6,Unsubscribed,2021-06-17 01:17:59.253330
3014,127,6,Signed up,2021-06-21 09:15:15.347887
3015,127,6,Participated,2021-08-10 22:39:22.465530
3016,127,6,Unsubscribed,2021-08-18 22:28:39.420365
3017,108,6,Signed up,2021-03-06 12:08:40.524131
3018,108,6,Participated,2021-06-02 21:35:20.124614
3019,108,6,Participated,2021-07-03 15:25:07.112217
3020,108,6,Unsubscribed,2021-08-02 23:52:56.419341
3021,533,6,Signed up,2021-05-23 20:45:12.736927
3022,533,6,Unsubscribed,2021-06-21 05:37:50.722034
3023,860,6,Signed up,2021-07-17 18:57:35.035870
3024,860,6,Unsubscribed,2021-08-07 23:20:04.959163
3025,216,6,Signed up,2021-07-16 04:07:45.287785
3026,216,6,Unsubscribed,2021-07-23 14:52:43.668354
3027,387,6,Signed up,2021-07-02 03:44:13.326365
3028,387,6,Unsubscribed,2021-08-03 00:29:43.246796
3029,523,6,Signed up,2021-08-17 16:50:30.917861
3030,523,6,Unsubscribed,2021-08-26 09:23:42.751251
3031,522,6,Signed up,2021-07-29 22:46:43.603182
3032,522,6,Unsubscribed,2021-08-18 22:40:34.103845
3033,464,6,Signed up,2021-08-17 09:38:43.698114
3034,464,6,Unsubscribed,2021-08-18 14:40:41.129666
3035,17,6,Signed up,2021-04-10 14:14:23.508868
3036,17,6,Unsubscribed,2021-07-15 22:42:47.434756
3037,371,6,Signed up,2021-03-01 00:26:12.860682
3038,118,6,Signed up,2021-07-11 13:50:12.268894
3039,118,6,Unsubscribed,2021-07-29 06:26:21.235334
3040,477,6,Signed up,2021-05-07 15:48:03.537551
3041,477,6,Unsubscribed,2021-06-03 16:07:32.412045
3042,592,6,Signed up,2021-05-18 21:58:53.682939
3043,592,6,Unsubscribed,2021-08-02 16:59:51.694848
3044,298,6,Signed up,2021-04-22 04:34:24.902913
3045,298,6,Participated,2021-06-04 14:34:27.816539
3046,298,6,Unsubscribed,2021-07-17 20:13:15.842061
3047,699,6,Signed up,2021-07-04 14:50:18.650841
3048,699,6,Participated,2021-07-18 06:46:42.012535
3049,699,6,Unsubscribed,2021-08-05 20:06:48.420358
3050,935,6,Signed up,2021-08-01 17:33:24.528457
3051,935,6,Unsubscribed,2021-08-14 00:15:59.216847
3052,659,6,Signed up,2021-07-23 17:34:23.258551
3053,659,6,Participated,2021-08-21 16:22:44.105737
3054,659,6,Unsubscribed,2021-08-25 11:05:43.277559
3055,645,6,Signed up,2021-08-08 02:44:07.165938
3056,645,6,Unsubscribed,2021-08-08 11:17:05.429643
3057,801,6,Signed up,2021-04-22 18:21:46.202486
3058,801,6,Unsubscribed,2021-06-12 09:11:53.045486
3059,144,6,Signed up,2021-06-06 00:15:31.326006
3060,144,6,Participated,2021-08-10 20:18:47.168964
3061,144,6,Participated,2021-08-17 09:45:46.329906
3062,144,6,Unsubscribed,2021-08-19 14:21:28.330048
3063,149,6,Signed up,2021-07-23 21:00:40.847261
3064,149,6,Unsubscribed,2021-08-07 15:46:17.880119
3065,227,6,Signed up,2021-04-28 08:45:31.793944
3066,344,6,Signed up,2021-03-29 12:14:38.407998
3067,344,6,Participated,2021-06-25 04:39:24.268810
3068,344,6,Unsubscribed,2021-07-22 14:02:42.609579
3069,2,6,Signed up,2021-04-19 06:11:46.370390
3070,2,6,Participated,2021-06-18 22:17:03.068824
3071,2,6,Unsubscribed,2021-07-17 18:24:22.340608
3072,397,6,Signed up,2021-05-20 23:27:53.469023
3073,397,6,Participated,2021-07-02 19:44:19.298545
3074,397,6,Unsubscribed,2021-08-11 02:58:22.072288
3075,857,6,Signed up,2021-06-05 10:57:47.870934
3076,857,6,Participated,2021-07-24 06:00:19.233926
3077,857,6,Participated,2021-08-04 23:59:36.047999
3078,857,6,Unsubscribed,2021-08-16 17:35:22.909956
3079,72,6,Signed up,2021-08-11 09:22:22.050273
3080,72,6,Unsubscribed,2021-08-11 10:37:44.860681
3081,526,6,Signed up,2021-05-01 04:07:51.351035
3082,526,6,Participated,2021-05-31 06:58:33.908056
3083,347,6,Signed up,2021-08-05 05:34:41.369278
3084,347,6,Unsubscribed,2021-08-14 17:27:16.427582
3085,248,6,Signed up,2021-07-22 15:19:30.490505
3086,248,6,Unsubscribed,2021-08-07 11:16:49.094208
3087,603,6,Signed up,2021-03-17 04:00:05.452532
3088,603,6,Unsubscribed,2021-05-10 16:53:58.588266
3089,50,6,Signed up,2021-04-24 18:14:44.643055
3090,50,6,Participated,2021-08-09 11:00:59.573126
3091,50,6,Participated,2021-08-25 11:14:11.704170
3092,50,6,Unsubscribed,2021-08-26 09:47:57.139977
3093,448,6,Signed up,2021-07-18 02:16:22.773360
3094,448,6,Unsubscribed,2021-08-07 13:22:52.244315
3095,873,6,Signed up,2021-05-14 21:37:56.436524
3096,873,6,Participated,2021-08-19 22:57:07.350449
3097,873,6,Unsubscribed,2021-08-24 20:50:52.044327
3098,788,6,Signed up,2021-07-27 00:44:15.725647
3099,788,6,Participated,2021-08-10 05:38:43.982912
3100,788,6,Participated,2021-08-21 14:00:53.296721
3101,788,6,Participated,2021-08-24 09:19:04.832868
3102,788,6,Participated,2021-08-25 18:34:27.006170
3103,788,6,Participated,2021-08-25 19:19:24.737495
3104,788,6,Unsubscribed,2021-08-26 02:30:48.683656
3105,349,6,Signed up,2021-04-19 05:11:52.809306
3106,349,6,Unsubscribed,2021-06-23 04:18:43.066837
3107,627,6,Signed up,2021-08-08 23:46:36.938807
3108,627,6,Unsubscribed,2021-08-21 08:59:57.530846
3109,8,6,Signed up,2021-07-06 16:03:55.885565
3110,8,6,Unsubscribed,2021-08-16 02:54:16.721422
3111,985,6,Signed up,2021-03-07 20:39:21.716171
3112,985,6,Unsubscribed,2021-05-25 17:57:47.786199
3113,698,6,Signed up,2021-05-19 19:29:19.319435
3114,698,6,Participated,2021-07-03 13:52:21.006976
3115,698,6,Participated,2021-08-01 14:49:25.695181
3116,698,6,Unsubscribed,2021-08-08 20:32:26.358070
3117,881,6,Signed up,2021-03-13 08:08:46.307073
3118,881,6,Unsubscribed,2021-07-11 06:08:14.671030
3119,417,6,Signed up,2021-07-13 02:17:01.823699
3120,417,6,Unsubscribed,2021-08-08 07:30:45.170288
3121,452,6,Signed up,2021-05-05 22:47:57.293939
3122,452,6,Participated,2021-05-27 03:39:26.151677
3123,452,6,Unsubscribed,2021-08-23 22:38:33.066788
3124,62,6,Signed up,2021-06-16 10:50:55.082337
3125,62,6,Unsubscribed,2021-07-25 06:24:22.047177
3126,570,6,Signed up,2021-05-29 17:45:12.020024
3127,570,6,Participated,2021-06-03 13:40:50.837804
3128,570,6,Participated,2021-07-29 13:23:45.606284
3129,570,6,Unsubscribed,2021-08-06 16:51:27.807713
3130,957,6,Signed up,2021-05-03 22:54:41.275231
3131,957,6,Unsubscribed,2021-05-13 09:46:01.667758
3132,792,6,Signed up,2021-05-01 09:58:25.451040
3133,792,6,Participated,2021-07-29 10:26:45.900194
3134,792,6,Unsubscribed,2021-08-26 00:35:30.825142
3135,960,6,Signed up,2021-03-03 19:04:52.686619
3136,960,6,Unsubscribed,2021-04-14 10:36:03.404185
3137,777,6,Signed up,2021-08-10 21:59:35.436706
3138,777,6,Unsubscribed,2021-08-24 06:13:22.927024
3139,605,6,Signed up,2021-05-01 01:33:00.029701
3140,605,6,Participated,2021-06-18 19:13:01.539325
3141,605,6,Unsubscribed,2021-07-27 23:47:44.932800
3142,392,6,Signed up,2021-04-24 03:24:16.757746
3143,955,6,Signed up,2021-06-04 18:10:27.222555
3144,955,6,Participated,2021-07-31 12:42:49.016916
3145,955,6,Unsubscribed,2021-08-18 02:08:38.937351
3146,768,6,Signed up,2021-06-15 07:18:49.114804
3147,768,6,Participated,2021-08-01 20:30:39.943991
3148,768,6,Participated,2021-08-08 03:44:42.168383
3149,758,6,Signed up,2021-04-01 07:38:05.592760
3150,758,6,Participated,2021-07-25 00:43:45.748172
3151,758,6,Unsubscribed,2021-08-12 19:26:07.398740
3152,261,6,Signed up,2021-03-30 05:25:34.749203
3153,261,6,Unsubscribed,2021-06-26 21:59:26.770439
3154,869,6,Signed up,2021-05-25 05:59:19.014169
3155,869,6,Participated,2021-08-16 12:49:49.682768
3156,869,6,Participated,2021-08-24 11:21:14.018710
3157,869,6,Unsubscribed,2021-08-26 01:32:02.860393
3158,892,6,Signed up,2021-06-17 13:49:33.748656
3159,892,6,Unsubscribed,2021-08-14 10:10:03.335022
3160,787,6,Signed up,2021-05-29 10:29:29.033312
3161,787,6,Unsubscribed,2021-08-06 11:57:26.199082
3162,492,6,Signed up,2021-08-05 19:31:03.225517
3163,492,6,Participated,2021-08-08 04:35:43.789011
3164,492,6,Unsubscribed,2021-08-22 22:33:31.374262
3165,258,6,Signed up,2021-06-14 18:41:41.735907
3166,258,6,Unsubscribed,2021-07-10 00:32:33.366492
3167,257,6,Signed up,2021-08-09 04:52:01.988901
3168,257,6,Unsubscribed,2021-08-09 04:58:55.671054
3169,829,6,Signed up,2021-05-01 09:50:25.139432
3170,829,6,Unsubscribed,2021-08-26 00:20:29.935540
3171,204,6,Signed up,2021-04-07 12:12:08.010776
3172,204,6,Unsubscribed,2021-05-11 03:17:46.797094
3173,342,6,Signed up,2021-07-10 11:38:56.547959
3174,342,6,Participated,2021-08-05 16:16:12.288303
3175,342,6,Participated,2021-08-12 20:36:54.386219
3176,342,6,Unsubscribed,2021-08-19 09:38:38.861214
3177,15,6,Signed up,2021-08-04 00:22:22.633171
3178,15,6,Unsubscribed,2021-08-10 11:57:24.931901
3179,822,6,Signed up,2021-07-09 04:01:46.535896
3180,822,6,Unsubscribed,2021-07-18 06:38:47.497441
3181,660,6,Signed up,2021-07-07 20:41:52.370982
3182,660,6,Participated,2021-07-24 22:52:04.555001
3183,660,6,Unsubscribed,2021-08-14 00:46:53.538324
3184,574,6,Signed up,2021-06-18 17:11:30.983165
3185,574,6,Unsubscribed,2021-06-21 07:09:42.005136
3186,963,6,Signed up,2021-04-06 22:11:10.098416
3187,963,6,Unsubscribed,2021-06-08 17:27:57.616497
3188,933,6,Signed up,2021-06-04 05:17:23.194899
3189,933,6,Unsubscribed,2021-06-30 13:29:08.097435
3190,288,6,Signed up,2021-07-30 09:56:38.823218
3191,288,6,Participated,2021-08-22 23:47:04.649692
3192,288,6,Unsubscribed,2021-08-25 17:19:48.748544
3193,418,6,Signed up,2021-05-28 21:04:37.041432
3194,418,6,Participated,2021-08-22 13:40:17.124218
3195,418,6,Participated,2021-08-26 00:14:40.072010
3196,418,6,Participated,2021-08-26 03:23:34.160770
3197,418,6,Participated,2021-08-26 12:50:44.210771
3198,418,6,Unsubscribed,2021-08-26 13:49:47.802719
3199,625,6,Signed up,2021-05-22 16:28:09.486809
3200,625,6,Unsubscribed,2021-07-14 08:45:04.881238
3201,784,6,Signed up,2021-07-02 19:50:42.611050
3202,784,6,Participated,2021-07-17 16:11:34.798155
3203,784,6,Participated,2021-08-24 16:59:32.663744
3204,784,6,Unsubscribed,2021-08-26 09:34:20.353596
3205,420,6,Signed up,2021-07-10 22:43:52.742660
3206,420,6,Participated,2021-08-19 00:48:48.478610
3207,420,6,Participated,2021-08-24 11:43:06.670025
3208,420,6,Unsubscribed,2021-08-25 14:52:57.391544
3209,152,6,Signed up,2021-05-15 22:08:33.647673
3210,53,6,Signed up,2021-03-27 18:19:22.388618
3211,53,6,Unsubscribed,2021-05-08 07:23:29.380749
3212,722,6,Signed up,2021-08-17 18:19:46.908047
3213,722,6,Unsubscribed,2021-08-17 21:31:53.493173
3214,925,6,Signed up,2021-06-01 14:58:48.675301
3215,925,6,Unsubscribed,2021-08-08 13:37:08.903581
3216,55,6,Signed up,2021-08-12 22:01:58.670887
3217,55,6,Participated,2021-08-19 11:28:06.834305
3218,55,6,Unsubscribed,2021-08-22 18:47:11.488798
3219,462,6,Signed up,2021-07-13 18:32:09.716413
3220,462,6,Unsubscribed,2021-08-04 03:18:24.512101
3221,14,6,Signed up,2021-03-17 08:28:58.391819
3222,14,6,Participated,2021-05-25 12:04:19.930310
3223,14,6,Unsubscribed,2021-07-13 17:10:04.849527
3224,508,6,Signed up,2021-08-12 05:49:12.705999
3225,508,6,Unsubscribed,2021-08-13 03:53:51.368507
3226,751,6,Signed up,2021-07-23 11:27:24.795563
3227,751,6,Unsubscribed,2021-08-12 00:42:13.114892
3228,159,6,Signed up,2021-08-07 20:30:02.874108
3229,159,6,Participated,2021-08-13 14:31:19.370298
3230,159,6,Unsubscribed,2021-08-19 03:05:26.962327
3231,196,6,Signed up,2021-06-19 20:52:45.964986
3232,196,6,Participated,2021-07-14 08:24:53.974691
3233,196,6,Participated,2021-08-07 21:12:41.911029
3234,196,6,Participated,2021-08-22 04:34:32.123781
3235,196,6,Participated,2021-08-25 06:54:23.635969
3236,196,6,Participated,2021-08-25 10:15:06.462965
3237,196,6,Participated,2021-08-25 15:45:47.810287
3238,196,6,Participated,2021-08-26 04:39:42.824514
3239,196,6,Participated,2021-08-26 14:45:19.877516
3240,196,6,Participated,2021-08-26 14:50:26.715775
3241,198,6,Signed up,2021-04-15 02:43:22.405483
3242,198,6,Unsubscribed,2021-07-25 16:45:59.343435
3243,735,6,Signed up,2021-07-06 00:55:11.109897
3244,735,6,Participated,2021-08-23 23:20:53.235467
3245,735,6,Unsubscribed,2021-08-25 14:33:01.275710
3246,64,6,Signed up,2021-07-25 01:17:53.876245
3247,64,6,Participated,2021-07-31 07:51:55.156538
3248,64,6,Participated,2021-08-09 12:38:09.691102
3249,64,6,Unsubscribed,2021-08-19 23:52:58.558814
3250,415,6,Signed up,2021-08-03 23:57:24.745768
3251,415,6,Unsubscribed,2021-08-05 04:33:28.993245
3252,147,6,Signed up,2021-06-14 17:29:49.956624
3253,147,6,Unsubscribed,2021-06-23 06:41:03.514962
3254,419,6,Signed up,2021-04-12 15:20:08.360972
3255,419,6,Unsubscribed,2021-08-22 23:21:35.874427
3256,231,6,Signed up,2021-07-11 00:58:15.760761
3257,231,6,Unsubscribed,2021-08-05 06:01:07.726832
3258,60,6,Signed up,2021-06-29 23:18:48.121507
3259,60,6,Unsubscribed,2021-07-04 10:00:27.003918
3260,219,6,Signed up,2021-06-02 08:13:45.166382
3261,219,6,Participated,2021-08-04 01:26:52.857082
3262,219,6,Unsubscribed,2021-08-06 05:21:59.448977
3263,374,6,Signed up,2021-07-11 19:35:17.934895
3264,374,6,Participated,2021-07-20 05:14:37.558752
3265,374,6,Unsubscribed,2021-08-01 03:23:01.690875
3266,635,6,Signed up,2021-03-15 22:29:12.727242
3267,635,6,Unsubscribed,2021-08-17 01:37:49.610118
3268,425,6,Signed up,2021-03-16 07:55:07.748250
3269,425,6,Participated,2021-08-21 21:30:58.637378
3270,425,6,Unsubscribed,2021-08-24 21:21:11.161303
3271,553,6,Signed up,2021-08-24 01:23:54.793051
3272,553,6,Participated,2021-08-25 21:31:41.275698
3273,553,6,Participated,2021-08-26 01:38:45.206043
3274,553,6,Participated,2021-08-26 02:30:08.553889
3275,553,6,Participated,2021-08-26 09:15:43.354429
3276,553,6,Participated,2021-08-26 10:57:46.190191
3277,553,6,Participated,2021-08-26 13:35:27.790305
3278,553,6,Unsubscribed,2021-08-26 13:52:21.413875
3279,545,6,Signed up,2021-08-17 10:57:25.569127
3280,545,6,Unsubscribed,2021-08-21 02:03:11.528515
3281,506,6,Signed up,2021-04-03 14:57:48.874231
3282,506,6,Unsubscribed,2021-05-10 05:19:05.186060
3283,725,6,Signed up,2021-04-26 01:18:46.261013
3284,725,6,Unsubscribed,2021-07-14 09:43:39.916287
3285,241,6,Signed up,2021-03-29 08:25:40.294693
3286,241,6,Unsubscribed,2021-04-28 21:25:54.153665
3287,695,6,Signed up,2021-03-05 15:35:12.992293
3288,695,6,Participated,2021-04-01 10:18:15.133410
3289,695,6,Participated,2021-04-21 23:01:58.456259
3290,695,6,Unsubscribed,2021-06-07 14:57:11.651638
3291,239,6,Signed up,2021-08-16 00:03:30.005751
3292,239,6,Participated,2021-08-24 01:47:08.126017
3293,239,6,Participated,2021-08-25 03:18:52.886794
3294,239,6,Unsubscribed,2021-08-25 17:41:32.544897
3295,104,6,Signed up,2021-07-27 13:54:27.116160
3296,104,6,Participated,2021-07-29 10:37:37.133050
3297,104,6,Unsubscribed,2021-08-07 08:31:12.055288
3298,164,6,Signed up,2021-05-12 23:26:17.376106
3299,164,6,Participated,2021-07-02 23:02:33.645279
3300,133,6,Signed up,2021-08-10 13:39:15.742711
3301,133,6,Participated,2021-08-21 09:40:05.202260
3302,133,6,Unsubscribed,2021-08-23 03:42:07.420731
3303,858,6,Signed up,2021-05-28 08:38:46.783881
3304,858,6,Participated,2021-08-26 02:41:48.105281
3305,858,6,Unsubscribed,2021-08-26 12:37:44.728128
3306,697,6,Signed up,2021-08-15 19:01:27.692296
3307,697,6,Participated,2021-08-17 00:51:39.001878
3308,697,6,Participated,2021-08-20 21:21:04.825039
3309,697,6,Unsubscribed,2021-08-26 14:40:50.140259
3310,340,6,Signed up,2021-06-17 06:38:04.542610
3311,340,6,Unsubscribed,2021-08-16 04:53:00.779553
3312,618,6,Signed up,2021-07-07 05:24:45.133739
3313,618,6,Unsubscribed,2021-07-09 04:47:22.153569
3314,58,6,Signed up,2021-05-03 03:35:24.631750
3315,58,6,Unsubscribed,2021-05-31 09:39:51.876999
3316,845,6,Signed up,2021-05-13 05:26:28.499375
3317,845,6,Unsubscribed,2021-07-31 06:11:18.382929
3318,585,6,Signed up,2021-04-22 17:54:37.416829
3319,585,6,Unsubscribed,2021-05-11 09:58:05.822140
3320,221,6,Signed up,2021-07-01 12:29:49.592021
3321,221,6,Unsubscribed,2021-08-08 18:15:33.891676
3322,447,6,Signed up,2021-05-16 19:56:36.232506
3323,447,6,Unsubscribed,2021-06-10 21:06:18.313227
3324,650,6,Signed up,2021-06-13 23:01:58.291129
3325,650,6,Participated,2021-08-12 11:19:39.861822
3326,650,6,Unsubscribed,2021-08-19 18:48:31.030290
3327,997,6,Signed up,2021-06-16 19:06:20.229553
3328,997,6,Participated,2021-08-01 01:03:49.932554
3329,997,6,Participated,2021-08-13 10:11:34.575641
3330,997,6,Unsubscribed,2021-08-25 20:33:38.254987
3331,494,7,Signed up,2020-07-24 21:42:11.836138
3332,494,7,Unsubscribed,2020-08-04 04:10:21.280755
3333,647,7,Signed up,2020-06-20 02:41:37.235181
3334,647,7,Participated,2020-06-26 16:55:35.648273
3335,647,7,Participated,2020-08-15 10:26:03.370615
3336,647,7,Unsubscribed,2020-08-19 19:09:55.391581
3337,561,7,Signed up,2020-03-19 12:23:15.800881
3338,561,7,Participated,2020-06-20 01:36:32.501362
3339,561,7,Participated,2020-09-04 20:59:51.207922
3340,655,7,Signed up,2020-04-11 08:11:23.969274
3341,655,7,Participated,2020-06-16 21:55:42.328716
3342,655,7,Unsubscribed,2020-07-07 15:53:33.270338
3343,530,7,Signed up,2020-04-21 22:02:36.009378
3344,530,7,Participated,2020-07-24 09:26:45.606269
3345,530,7,Participated,2020-08-30 12:40:02.403574
3346,530,7,Participated,2020-09-04 02:30:49.396922
3347,530,7,Unsubscribed,2020-09-05 12:22:52.047045
3348,111,7,Signed up,2020-08-01 09:48:05.218587
3349,111,7,Unsubscribed,2020-09-05 01:04:47.814933
3350,832,7,Signed up,2020-04-02 02:53:40.964927
3351,832,7,Unsubscribed,2020-05-23 18:52:46.316367
3352,477,7,Signed up,2020-06-21 14:46:52.198214
3353,477,7,Participated,2020-08-20 05:56:01.717597
3354,477,7,Unsubscribed,2020-08-25 00:06:16.763321
3355,939,7,Signed up,2020-09-01 07:02:28.065136
3356,939,7,Unsubscribed,2020-09-04 07:17:39.264717
3357,993,7,Signed up,2020-08-29 22:00:21.789962
3358,993,7,Unsubscribed,2020-09-04 10:33:59.503901
3359,329,7,Signed up,2020-06-10 01:54:49.682634
3360,329,7,Participated,2020-06-11 15:00:48.376150
3361,329,7,Unsubscribed,2020-06-22 23:13:47.109351
3362,180,7,Signed up,2020-05-08 03:52:18.709352
3363,180,7,Unsubscribed,2020-08-09 22:13:30.325884
3364,964,7,Signed up,2020-07-18 11:12:51.467623
3365,964,7,Participated,2020-07-23 08:13:17.065159
3366,964,7,Unsubscribed,2020-08-02 01:13:33.349828
3367,881,7,Signed up,2020-04-15 23:26:34.194770
3368,881,7,Unsubscribed,2020-06-01 19:42:33.486950
3369,763,7,Signed up,2020-05-16 04:14:02.880253
3370,763,7,Participated,2020-07-24 04:20:08.940106
3371,763,7,Unsubscribed,2020-08-26 00:50:52.747475
3372,431,7,Signed up,2020-08-31 06:34:35.266778
3373,431,7,Unsubscribed,2020-09-04 02:07:06.622713
3374,767,7,Signed up,2020-04-24 18:38:52.515068
3375,767,7,Unsubscribed,2020-08-28 03:11:55.006602
3376,942,7,Signed up,2020-04-26 14:38:00.210041
3377,942,7,Unsubscribed,2020-08-30 01:28:34.625272
3378,671,7,Signed up,2020-05-03 04:50:16.404616
3379,671,7,Participated,2020-06-05 14:47:49.209095
